Field=#~Integer~#~50|Field=Assembly Info~String~Assembly Info~100|Field=Comment~String~Comment~100|Field=Description~String~Description~100|Field=Designator~String~Designator~100|Field=Footprint~String~Footprint~100|Field=Quantity~Integer~Quantity~100|Field=Manufacturer Part Number~String~Manufacturer Part Number~100|Field=PartType~String~PartType~100|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~100|Field=Supplier 1~String~Supplier 1~100|Field=Supplier Part Number 1~String~Supplier Part Number 1~100|Field=Manufacturer~String~Manufacturer~100|Field=Part Description~String~Part Description~100|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~LimeSDR-Mini_2v3.PrjPcb|ReportField=ProjectFullPath~E:\Saniok\Lime Micro\Lime PCBs\LimeSDR_Mini_2v3_ericsson\Altium Designer design files\LimeSDR-Mini_2v3.PrjPcb|ReportField=Title~Bill of Materials For Project [LimeSDR-Mini_2v3.PrjPcb] (No PCB Document Selected)|ReportField=TotalQuantity~439|ReportField=ReportTime~11:24:12|ReportField=ReportDate~2023-01-18|ReportField=ReportDateTime~2023-01-18 11:24:12|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=Address1~Surrey Tech Centre|ReportField=Address2~Guildford GU2 7YG|ReportField=Address3~Surrey|ReportField=Address4~United Kingdom|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=CurrentDate~2023-01-18|ReportField=CurrentTime~11:23:24|ReportField=Date~|ReportField=DocumentFullPathAndName~E:\Saniok\Lime Micro\Lime PCBs\LimeSDR_Mini_2v3_ericsson\Altium Designer design files\Schematics\01_Block_Diagram.SchDoc|ReportField=DocumentName~01_Block_Diagram.SchDoc|ReportField=DocumentNumber~|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=ImagePath~|ReportField=ModifiedDate~2023-01-17|ReportField=Organization~Lime Microsystems|ReportField=ProjectName~LimeSDR-Mini_2v3.PrjPcb|ReportField=Revision~v2.3|ReportField=Rule~|ReportField=SheetNumber~1|ReportField=SheetTotal~10|ReportField=Time~|ReportField=Title~Block diagram|ReportField=DataSourceFileName~LimeSDR-Mini_2v3.PrjPcb|ReportField=DataSourceFullPath~E:\Saniok\Lime Micro\Lime PCBs\LimeSDR_Mini_2v3_ericsson\Altium Designer design files\LimeSDR-Mini_2v3.PrjPcb
31||LM75||IC10|HWSON8_LM75|1||LM75|LM75BTP,147|Digi-Key|568-9815-2-ND|NXP Semiconductors|SENSOR TEMPERATURE I2C 8HWSON
32||DAC6311IDCK|Single 8-Bit nanoDAC with SPI Interface in LFCSP and SC70, 2.7 to 5.5 V, <100 uA, -40 to +125 degC, KS-6, Pb-Free, Reel|IC11|AD5601_SOT23-6|1||DAC6311IDCK|DAC6311IDCKT|Digi-Key|296-23716-1-ND|Texas Instruments|10 Bit Digital to Analog Converter 1 SC-70-6
33||LMZ10501||IC14, IC19|LMZ10501|2||LMZ10501|LMZ10501SILR|Digi-Key|296-37104-1-ND|Texas Instruments|n  Non-Isolated PoL Module DC DC Converter 1 Output 0.6 ~ 3.6 V 1A 2.7V - 5.5V Input
34||W25Q128JVSIQ||IC15|S25FL164K_WSON8_DFN6|1||W25Q128JVSIQ|W25Q128JVSIQ|Digi-Key|W25Q128JVSIQ-ND|Winbond|FLASH - NOR Memory IC 128Mb (16M x 8) SPI - Quad I/O, QPI, DTR 133 MHz 8-SOIC
35|NF|AD5662||IC16|AD5662_SOT23-8|1||AD5662|AD5662BRJZ-2REEL7|Digi-Key|AD5662BRJZ-2REEL7CT-ND|Analog Devices Inc.|IC DAC 16BIT BUFF V-OUT SOT23-8
36|NF|MCP1525T|2.5V Voltage Reference, 3-Pin SOT-23, Industrial Temperature, Tape and Reel|IC17|SOT23-3_v2|1||MCP1525T|MCP1525T-I/TT|Digi-Key|MCP1525T-I/TTDKR-ND|Microchip Technology|Series Voltage Reference IC ±1% 2mA SOT-23-3
37||74LVC1G3157FZ4||IC20|74LVC1G3157FZ4_SPDT_SW_DFN1410-6|1||74LVC1G3157FZ4|74LVC1G3157FZ4-7|Digi-Key|74LVC1G3157FZ4-7DICT-ND|Diodes|1 Circuit IC Switch 2:1 10Ohm X2-DFN1410-6
38||SMA board edge|CONN SMA JACK STR 50OHM EDGE MNT|J1, J2|SMA_connector_board_edge_SM|2||SMA board edge|CON-SMA-EDGE-S|Digi-Key|CON-SMA-EDGE-S-ND|RF Solutions|SMA Connector Jack, Female Socket Board Edge, End Launch Solder
39|NF|FPGA GPIO|Header, 5-Pin, Dual row|J3|SWD_10_pin|1||FPGA GPIO|M50-3600542|Digi-Key|952-1389-ND|Harwin Inc|CONN HDR 1.27MM SMD AU 10POS
40|NF|FPGA EGPIO (board edge)|Header, 5-pin|J4|Header5x1_TH_v2|1||FPGA EGPIO (board edge)|69190-405HLF|Digi-Key|609-4726-ND|Amphenol FCI|5 Positions Header Connector 0.100" (2.54mm) Through Hole Tin
41|NF|FPGA JTAG (board edge)|Header, 7-pin|J5|Header7x1_TH_v2|1||FPGA JTAG (board edge)|PEC07SAAN|Digi-Key|S1012E-07-ND|Sullins Connector Solutions|7 Positions Header, Unshrouded, Breakaway Connector 0.100" (2.54mm) Through Hole Tin
42||USB3.0_MALE||J6|USB3A_SM|1||USB3.0_MALE|692112030100|Digi-Key|732-3157-ND|Wurth Electronics Inc.|USB - A USB 3.0 (USB 3.1 Gen 1, Superspeed) Plug Connector 9 Position Surface Mount, Right Angle
43||U.FL/MMCX|CONN UMC RCPT STR 50 OHM SMD|J7, J8|MMCX_UFL_conn_u|2||U.FL/MMCX|0734120110|Digi-Key|WM5587CT-ND|Molex, LLC|Ultra Miniature Coaxial Connector Receptacle, Male Pin 50 Ohm Surface Mount Solder
44|NF|FAN||J9|Header2x1_TH_v2|1||FAN|961102-6404-AR|Digi-Key|3M9447-ND|3M|2 Positions Header, Unshrouded Connector 0.100" (2.54mm) Through Hole Gold
45||LED_RG||LED1, LED2, LED3|LED-2x0603|3||LED_RG|HSMF-C165|Digi-Key|516-1419-1-ND|Avago Technologies US Inc.|LED GREEN/RED DIFFUSED 0603 SMD
46|NF, [NoValue], NF|RFI Shield||MECH1, MECH10, MECH15|WurthElectronic_RF_shield|3||RFI Shield|36003250|Farnell|1909662|WURTH ELEKTRONIK|Enclosure, Shielding Cabinet Cover, Shielding Cabinet, 25 mm, 25 mm, 3 mm, Tin Plate
47|NF, NF, NF, NF, [NoValue], [NoValue], [NoValue], [NoValue], NF, NF, NF, NF|RFI Shield clip||MECH2, MECH3, MECH4, MECH5, MECH6, MECH7, MECH8, MECH9, MECH11, MECH12, MECH13, MECH14|RFI_SHIELD_CLPS_MINI|12||RFI Shield clip|S0971-46R|Farnell|2361677|HARWIN|RFI SHIELD CLIP MINI TIN SMD
48|NF|Spacer M3|STANDOFF M/F MET 5MM HEX 10MM L|MECH16, MECH17||2||Spacer M3|TDYSFF-M3/5|TME|TDYSFF-M3/5|BOSSARD|Screwed spacer sleeve; Int.thread: M3; 5mm; brass
49|NF|Screws M3 v1|STANDOFF M/F MET 5MM HEX 10MM L|MECH18, MECH19||2||Screws M3 v1|M3X3/D7985|TME|M3X3/D7985|KRAFTBERG|Screw; M3x3; DIN:7985; Head: cheese head; Phillips; steel; zinc; PH1
